,site_id,building_id,primary_use,square_feet,year_built,floor_count,site_name
888,9,888,Entertainment/public assembly,137522,,,"University of Texas at Austin, Texas"
889,9,889,Education,126077,,,"University of Texas at Austin, Texas"
890,9,890,Education,202937,,,"University of Texas at Austin, Texas"
891,9,891,Education,50846,,,"University of Texas at Austin, Texas"
892,9,892,Services,481999,,,"University of Texas at Austin, Texas"
893,9,893,Education,47191,,,"University of Texas at Austin, Texas"
894,9,894,Education,101555,,,"University of Texas at Austin, Texas"
895,9,895,Education,55087,,,"University of Texas at Austin, Texas"
896,9,896,Education,245637,,,"University of Texas at Austin, Texas"
897,9,897,Education,37775,,,"University of Texas at Austin, Texas"
898,9,898,Public services,64749,,,"University of Texas at Austin, Texas"
899,9,899,Education,225014,,,"University of Texas at Austin, Texas"
900,9,900,Education,111623,,,"University of Texas at Austin, Texas"
901,9,901,Education,107730,,,"University of Texas at Austin, Texas"
902,9,902,Education,14561,,,"University of Texas at Austin, Texas"
903,9,903,Education,275793,,,"University of Texas at Austin, Texas"
904,9,904,Education,29961,,,"University of Texas at Austin, Texas"
905,9,905,Lodging/residential,39648,,,"University of Texas at Austin, Texas"
906,9,906,Lodging/residential,39649,,,"University of Texas at Austin, Texas"
907,9,907,Entertainment/public assembly,44564,,,"University of Texas at Austin, Texas"
908,9,908,Education,91254,,,"University of Texas at Austin, Texas"
909,9,909,Entertainment/public assembly,66121,,,"University of Texas at Austin, Texas"
910,9,910,Office,60096,,,"University of Texas at Austin, Texas"
911,9,911,Education,239638,,,"University of Texas at Austin, Texas"
912,9,912,Education,52559,,,"University of Texas at Austin, Texas"
913,9,913,Entertainment/public assembly,503634,,,"University of Texas at Austin, Texas"
914,9,914,Education,229973,,,"University of Texas at Austin, Texas"
915,9,915,Education,205141,,,"University of Texas at Austin, Texas"
916,9,916,Education,51778,,,"University of Texas at Austin, Texas"
917,9,917,Education,237702,,,"University of Texas at Austin, Texas"
918,9,918,Education,60621,,,"University of Texas at Austin, Texas"
919,9,919,Education,31233,,,"University of Texas at Austin, Texas"
920,9,920,Education,85623,,,"University of Texas at Austin, Texas"
921,9,921,Entertainment/public assembly,262162,,,"University of Texas at Austin, Texas"
922,9,922,Education,147205,,,"University of Texas at Austin, Texas"
923,9,923,Education,24992,,,"University of Texas at Austin, Texas"
924,9,924,Entertainment/public assembly,252268,,,"University of Texas at Austin, Texas"
925,9,925,Education,54405,,,"University of Texas at Austin, Texas"
926,9,926,Education,26033,,,"University of Texas at Austin, Texas"
927,9,927,Lodging/residential,745671,,,"University of Texas at Austin, Texas"
928,9,928,Education,179115,,,"University of Texas at Austin, Texas"
929,9,929,Education,199628,,,"University of Texas at Austin, Texas"
930,9,930,Office,20917,,,"University of Texas at Austin, Texas"
931,9,931,Education,216050,,,"University of Texas at Austin, Texas"
932,9,932,Lodging/residential,233937,,,"University of Texas at Austin, Texas"
933,9,933,Office,8525,,,"University of Texas at Austin, Texas"
934,9,934,Entertainment/public assembly,170607,,,"University of Texas at Austin, Texas"
935,9,935,Office,16135,,,"University of Texas at Austin, Texas"
936,9,936,Lodging/residential,11350,,,"University of Texas at Austin, Texas"
937,9,937,Lodging/residential,10346,,,"University of Texas at Austin, Texas"
938,9,938,Lodging/residential,11227,,,"University of Texas at Austin, Texas"
939,9,939,Lodging/residential,8051,,,"University of Texas at Austin, Texas"
940,9,940,Lodging/residential,8079,,,"University of Texas at Austin, Texas"
941,9,941,Lodging/residential,8079,,,"University of Texas at Austin, Texas"
942,9,942,Lodging/residential,57334,,,"University of Texas at Austin, Texas"
943,9,943,Entertainment/public assembly,5682,,,"University of Texas at Austin, Texas"
944,9,944,Services,389641,,,"University of Texas at Austin, Texas"
945,9,945,Office,332447,,,"University of Texas at Austin, Texas"
946,9,946,Education,177216,,,"University of Texas at Austin, Texas"
947,9,947,Education,91629,,,"University of Texas at Austin, Texas"
948,9,948,Entertainment/public assembly,20372,,,"University of Texas at Austin, Texas"
949,9,949,Lodging/residential,86786,,,"University of Texas at Austin, Texas"
950,9,950,Entertainment/public assembly,16052,,,"University of Texas at Austin, Texas"
951,9,951,Office,103924,,,"University of Texas at Austin, Texas"
952,9,952,Education,218024,,,"University of Texas at Austin, Texas"
953,9,953,Entertainment/public assembly,563782,,,"University of Texas at Austin, Texas"
954,9,954,Education,305224,,,"University of Texas at Austin, Texas"
955,9,955,Education,198488,,,"University of Texas at Austin, Texas"
956,9,956,Office,86167,,,"University of Texas at Austin, Texas"
957,9,957,Education,111195,,,"University of Texas at Austin, Texas"
958,9,958,Entertainment/public assembly,234819,,,"University of Texas at Austin, Texas"
959,9,959,Education,128536,,,"University of Texas at Austin, Texas"
960,9,960,Education,56137,,,"University of Texas at Austin, Texas"
961,9,961,Education,155882,,,"University of Texas at Austin, Texas"
962,9,962,Public services,492898,,,"University of Texas at Austin, Texas"
963,9,963,Lodging/residential,44784,,,"University of Texas at Austin, Texas"
964,9,964,Education,130577,,,"University of Texas at Austin, Texas"
965,9,965,Lodging/residential,45086,,,"University of Texas at Austin, Texas"
966,9,966,Education,393530,,,"University of Texas at Austin, Texas"
967,9,967,Entertainment/public assembly,119262,,,"University of Texas at Austin, Texas"
968,9,968,Education,153999,,,"University of Texas at Austin, Texas"
969,9,969,Education,193723,,,"University of Texas at Austin, Texas"
970,9,970,Services,346056,,,"University of Texas at Austin, Texas"
971,9,971,Lodging/residential,301307,,,"University of Texas at Austin, Texas"
972,9,972,Education,282152,,,"University of Texas at Austin, Texas"
973,9,973,Office,193960,,,"University of Texas at Austin, Texas"
974,9,974,Education,186572,,,"University of Texas at Austin, Texas"
975,9,975,Entertainment/public assembly,426472,,,"University of Texas at Austin, Texas"
976,9,976,Education,59498,,,"University of Texas at Austin, Texas"
977,9,977,Office,8837,,,"University of Texas at Austin, Texas"
978,9,978,Education,258491,,,"University of Texas at Austin, Texas"
979,9,979,Entertainment/public assembly,52357,,,"University of Texas at Austin, Texas"
980,9,980,Entertainment/public assembly,34819,,,"University of Texas at Austin, Texas"
981,9,981,Education,167055,,,"University of Texas at Austin, Texas"
982,9,982,Services,373416,,,"University of Texas at Austin, Texas"
983,9,983,Entertainment/public assembly,122122,,,"University of Texas at Austin, Texas"
984,9,984,Services,214252,,,"University of Texas at Austin, Texas"
985,9,985,Office,34758,,,"University of Texas at Austin, Texas"
986,9,986,Office,34072,,,"University of Texas at Austin, Texas"
987,9,987,Education,166395,,,"University of Texas at Austin, Texas"
988,9,988,Office,24463,,,"University of Texas at Austin, Texas"
989,9,989,Education,168696,,,"University of Texas at Austin, Texas"
990,9,990,Office,82939,,,"University of Texas at Austin, Texas"
991,9,991,Education,57811,,,"University of Texas at Austin, Texas"
992,9,992,Office,51483,,,"University of Texas at Austin, Texas"
993,9,993,Education,428647,,,"University of Texas at Austin, Texas"
994,9,994,Education,108392,,,"University of Texas at Austin, Texas"
995,9,995,Education,46230,,,"University of Texas at Austin, Texas"
996,9,996,Education,77632,,,"University of Texas at Austin, Texas"
997,9,997,Office,38173,,,"University of Texas at Austin, Texas"
998,10,998,Education,173479,,1.0,"Weber State University, Ogden, Utah"
999,10,999,Education,113580,,2.0,"Weber State University, Ogden, Utah"
1000,10,1000,Education,121146,,2.0,"Weber State University, Ogden, Utah"
1001,10,1001,Other,4482,,1.0,"Weber State University, Ogden, Utah"
1002,10,1002,Entertainment/public assembly,161969,,1.0,"Weber State University, Ogden, Utah"
1003,10,1003,Education,94751,,3.0,"Weber State University, Ogden, Utah"
1004,10,1004,Education,74886,,2.0,"Weber State University, Ogden, Utah"
1005,10,1005,Office,26325,,1.0,"Weber State University, Ogden, Utah"
1006,10,1006,Office,26948,,1.0,"Weber State University, Ogden, Utah"
1007,10,1007,Office,41933,,2.0,"Weber State University, Ogden, Utah"
1008,10,1008,Education,74420,,2.0,"Weber State University, Ogden, Utah"
1009,10,1009,Education,21892,,2.0,"Weber State University, Ogden, Utah"
1010,10,1010,Office,11419,,1.0,"Weber State University, Ogden, Utah"
1011,10,1011,Education,65144,,4.0,"Weber State University, Ogden, Utah"
1012,10,1012,Education,23112,,2.0,"Weber State University, Ogden, Utah"
1013,10,1013,Education,67377,,3.0,"Weber State University, Ogden, Utah"
1014,10,1014,Office,43094,,3.0,"Weber State University, Ogden, Utah"
1015,10,1015,Other,4607,,1.0,"Weber State University, Ogden, Utah"
1016,10,1016,Other,10103,,1.0,"Weber State University, Ogden, Utah"
1017,10,1017,Technology/science,109263,,6.0,"Weber State University, Ogden, Utah"
1018,10,1018,Education,186840,,2.0,"Weber State University, Ogden, Utah"
1019,10,1019,Entertainment/public assembly,39788,,5.0,"Weber State University, Ogden, Utah"
1020,10,1020,Entertainment/public assembly,22101,,2.0,"Weber State University, Ogden, Utah"
1021,10,1021,Entertainment/public assembly,213762,,2.0,"Weber State University, Ogden, Utah"
1022,10,1022,Education,84346,,2.0,"Weber State University, Ogden, Utah"
1023,10,1023,Education,87976,,2.0,"Weber State University, Ogden, Utah"
1024,10,1024,Education,53855,,2.0,"Weber State University, Ogden, Utah"
1025,10,1025,Lodging/residential,52034,,2.0,"Weber State University, Ogden, Utah"
1026,10,1026,Lodging/residential,88480,,1.0,"Weber State University, Ogden, Utah"
1027,10,1027,Lodging/residential,35465,,2.0,"Weber State University, Ogden, Utah"
1028,11,1028,Education,81390,,,"Montreal/Ottawa, Canada (site 2)"
1029,11,1029,Education,152559,,,"Montreal/Ottawa, Canada (site 2)"
1030,11,1030,Education,68030,,,"Montreal/Ottawa, Canada (site 2)"
1031,11,1031,Education,93206,,,"Montreal/Ottawa, Canada (site 2)"
1032,11,1032,Education,127632,,,"Montreal/Ottawa, Canada (site 2)"
1033,12,1033,Education,118489,,,Ireland
1034,12,1034,Retail,3907,,1.0,Ireland
1035,12,1035,Office,14585,,,Ireland
1036,12,1036,Office,54207,,,Ireland
1037,12,1037,Education,8805,,,Ireland
1038,12,1038,Technology/science,9838,,,Ireland
1039,12,1039,Education,30171,,3.0,Ireland
1040,12,1040,Office,126960,,,Ireland
1041,12,1041,Education,8073,,,Ireland
1042,12,1042,Office,29547,,,Ireland
1043,12,1043,Office,27889,,,Ireland
1044,12,1044,Education,150673,,4.0,Ireland
1045,12,1045,Office,33530,,,Ireland
1046,12,1046,Education,201350,,,Ireland
1047,12,1047,Public services,252952,,,Ireland
1048,12,1048,Education,275610,,,Ireland
1049,12,1049,Education,94399,,,Ireland
1050,12,1050,Office,50493,,2.0,Ireland
1051,12,1051,Education,28406,,1.0,Ireland
1052,12,1052,Retail,45305,,2.0,Ireland
1053,12,1053,Office,21582,,,Ireland
1054,12,1054,Education,204998,,4.0,Ireland
1055,12,1055,Education,86714,,4.0,Ireland
1056,12,1056,Education,72958,,,Ireland
1057,12,1057,Education,26372,,4.0,Ireland
1058,12,1058,Education,84346,,,Ireland
1059,12,1059,Entertainment/public assembly,116186,,,Ireland
1060,12,1060,Entertainment/public assembly,71806,,,Ireland
1061,12,1061,Retail,44218,,,Ireland
1062,12,1062,Education,65843,,,Ireland
1063,12,1063,Education,58157,,,Ireland
1064,12,1064,Education,131212,,,Ireland
1065,12,1065,Office,12152,,,Ireland
1066,12,1066,Education,55800,,,Ireland
1067,12,1067,Education,125701,,,Ireland
1068,12,1068,Education,112956,,,Ireland
1069,13,1069,Office,20864,,,"University of Minnesota, Twin Cities, MN"
1070,13,1070,Lodging/residential,230747,,,"University of Minnesota, Twin Cities, MN"
1071,13,1071,Office,10385,,,"University of Minnesota, Twin Cities, MN"
1072,13,1072,Healthcare,305000,,,"University of Minnesota, Twin Cities, MN"
1073,13,1073,Office,194111,,,"University of Minnesota, Twin Cities, MN"
1074,13,1074,Office,89858,,,"University of Minnesota, Twin Cities, MN"
1075,13,1075,Office,72709,,,"University of Minnesota, Twin Cities, MN"
1076,13,1076,Lodging/residential,117054,,,"University of Minnesota, Twin Cities, MN"
1077,13,1077,Entertainment/public assembly,19454,,,"University of Minnesota, Twin Cities, MN"
1078,13,1078,Entertainment/public assembly,80438,,,"University of Minnesota, Twin Cities, MN"
1079,13,1079,Education,14185,,,"University of Minnesota, Twin Cities, MN"
1080,13,1080,Education,207115,,,"University of Minnesota, Twin Cities, MN"
1081,13,1081,Manufacturing/industrial,11470,,,"University of Minnesota, Twin Cities, MN"
1082,13,1082,Office,57394,,,"University of Minnesota, Twin Cities, MN"
1083,13,1083,Education,100813,,,"University of Minnesota, Twin Cities, MN"
1084,13,1084,Office,122922,,,"University of Minnesota, Twin Cities, MN"
1085,13,1085,Education,58377,,,"University of Minnesota, Twin Cities, MN"
1086,13,1086,Office,143973,,,"University of Minnesota, Twin Cities, MN"
1087,13,1087,Office,56569,,,"University of Minnesota, Twin Cities, MN"
1088,13,1088,Education,287594,,,"University of Minnesota, Twin Cities, MN"
1089,13,1089,Office,62837,,,"University of Minnesota, Twin Cities, MN"
1090,13,1090,Office,305047,,,"University of Minnesota, Twin Cities, MN"
1091,13,1091,Lodging/residential,233341,,,"University of Minnesota, Twin Cities, MN"
1092,13,1092,Office,105167,,,"University of Minnesota, Twin Cities, MN"
1093,13,1093,Office,47578,,,"University of Minnesota, Twin Cities, MN"
1094,13,1094,Office,70852,,,"University of Minnesota, Twin Cities, MN"
1095,13,1095,Education,32256,,,"University of Minnesota, Twin Cities, MN"
1096,13,1096,Parking,83772,,,"University of Minnesota, Twin Cities, MN"
1097,13,1097,Office,157545,,,"University of Minnesota, Twin Cities, MN"
1098,13,1098,Office,131745,,,"University of Minnesota, Twin Cities, MN"
1099,13,1099,Education,332884,,,"University of Minnesota, Twin Cities, MN"
1100,13,1100,Lodging/residential,174924,,,"University of Minnesota, Twin Cities, MN"
1101,13,1101,Office,71936,,,"University of Minnesota, Twin Cities, MN"
1102,13,1102,Office,87187,,,"University of Minnesota, Twin Cities, MN"
1103,13,1103,Other,23903,,,"University of Minnesota, Twin Cities, MN"
1104,13,1104,Public services,199722,,,"University of Minnesota, Twin Cities, MN"
1105,13,1105,Food sales and service,33215,,,"University of Minnesota, Twin Cities, MN"
1106,13,1106,Office,92099,,,"University of Minnesota, Twin Cities, MN"
1107,13,1107,Education,184098,,,"University of Minnesota, Twin Cities, MN"
1108,13,1108,Parking,679614,,,"University of Minnesota, Twin Cities, MN"
1109,13,1109,Office,102191,,,"University of Minnesota, Twin Cities, MN"
1110,13,1110,Office,27145,,,"University of Minnesota, Twin Cities, MN"
1111,13,1111,Office,67839,,,"University of Minnesota, Twin Cities, MN"
1112,13,1112,Office,190471,,,"University of Minnesota, Twin Cities, MN"
1113,13,1113,Office,33401,,,"University of Minnesota, Twin Cities, MN"
1114,13,1114,Other,64810,,,"University of Minnesota, Twin Cities, MN"
1115,13,1115,Services,42028,,,"University of Minnesota, Twin Cities, MN"
1116,13,1116,Services,11681,,,"University of Minnesota, Twin Cities, MN"
1117,13,1117,Office,111424,,,"University of Minnesota, Twin Cities, MN"
1118,13,1118,Services,26926,,,"University of Minnesota, Twin Cities, MN"
1119,13,1119,Office,119509,,,"University of Minnesota, Twin Cities, MN"
1120,13,1120,Services,70040,,,"University of Minnesota, Twin Cities, MN"
1121,13,1121,Education,85732,,,"University of Minnesota, Twin Cities, MN"
1122,13,1122,Office,84365,,,"University of Minnesota, Twin Cities, MN"
1123,13,1123,Office,92994,,,"University of Minnesota, Twin Cities, MN"
1124,13,1124,Lodging/residential,153299,,,"University of Minnesota, Twin Cities, MN"
1125,13,1125,Parking,271492,,,"University of Minnesota, Twin Cities, MN"
1126,13,1126,Education,72332,,,"University of Minnesota, Twin Cities, MN"
1127,13,1127,Office,87131,,,"University of Minnesota, Twin Cities, MN"
1128,13,1128,Office,58703,,,"University of Minnesota, Twin Cities, MN"
1129,13,1129,Office,133100,,,"University of Minnesota, Twin Cities, MN"
1130,13,1130,Education,280225,,,"University of Minnesota, Twin Cities, MN"
1131,13,1131,Office,25463,,,"University of Minnesota, Twin Cities, MN"
1132,13,1132,Office,103926,,,"University of Minnesota, Twin Cities, MN"
1133,13,1133,Office,82302,,,"University of Minnesota, Twin Cities, MN"
1134,13,1134,Office,152946,,,"University of Minnesota, Twin Cities, MN"
1135,13,1135,Education,150393,,,"University of Minnesota, Twin Cities, MN"
1136,13,1136,Office,79782,,,"University of Minnesota, Twin Cities, MN"
1137,13,1137,Office,27452,,,"University of Minnesota, Twin Cities, MN"
1138,13,1138,Education,39988,,,"University of Minnesota, Twin Cities, MN"
1139,13,1139,Office,336650,,,"University of Minnesota, Twin Cities, MN"
1140,13,1140,Education,156483,,,"University of Minnesota, Twin Cities, MN"
1141,13,1141,Parking,20986,,,"University of Minnesota, Twin Cities, MN"
1142,13,1142,Office,103718,,,"University of Minnesota, Twin Cities, MN"
1143,13,1143,Office,96612,,,"University of Minnesota, Twin Cities, MN"
1144,13,1144,Office,152312,,,"University of Minnesota, Twin Cities, MN"
1145,13,1145,Manufacturing/industrial,35201,,,"University of Minnesota, Twin Cities, MN"
1146,13,1146,Public services,83155,,,"University of Minnesota, Twin Cities, MN"
1147,13,1147,Entertainment/public assembly,234476,,,"University of Minnesota, Twin Cities, MN"
1148,13,1148,Office,861524,,,"University of Minnesota, Twin Cities, MN"
1149,13,1149,Office,293990,,,"University of Minnesota, Twin Cities, MN"
1150,13,1150,Office,196043,,,"University of Minnesota, Twin Cities, MN"
1151,13,1151,Office,267536,,,"University of Minnesota, Twin Cities, MN"
1152,13,1152,Office,118858,,,"University of Minnesota, Twin Cities, MN"
1153,13,1153,Technology/science,89456,,,"University of Minnesota, Twin Cities, MN"
1154,13,1154,Lodging/residential,262156,,,"University of Minnesota, Twin Cities, MN"
1155,13,1155,Warehouse/storage,19059,,,"University of Minnesota, Twin Cities, MN"
1156,13,1156,Education,259989,,,"University of Minnesota, Twin Cities, MN"
1157,13,1157,Education,37107,,,"University of Minnesota, Twin Cities, MN"
1158,13,1158,Public services,294812,,,"University of Minnesota, Twin Cities, MN"
1159,13,1159,Office,671507,,,"University of Minnesota, Twin Cities, MN"
1160,13,1160,Office,80205,,,"University of Minnesota, Twin Cities, MN"
1161,13,1161,Office,53077,,,"University of Minnesota, Twin Cities, MN"
1162,13,1162,Office,72958,,,"University of Minnesota, Twin Cities, MN"
1163,13,1163,Parking,83919,,,"University of Minnesota, Twin Cities, MN"
1164,13,1164,Office,249457,,,"University of Minnesota, Twin Cities, MN"
1165,13,1165,Office,28991,,,"University of Minnesota, Twin Cities, MN"
1166,13,1166,Office,63771,,,"University of Minnesota, Twin Cities, MN"
1167,13,1167,Office,52748,,,"University of Minnesota, Twin Cities, MN"
1168,13,1168,Office,577101,,,"University of Minnesota, Twin Cities, MN"
1169,13,1169,Education,155439,,,"University of Minnesota, Twin Cities, MN"
1170,13,1170,Office,59476,,,"University of Minnesota, Twin Cities, MN"
1171,13,1171,Manufacturing/industrial,56851,,,"University of Minnesota, Twin Cities, MN"
1172,13,1172,Manufacturing/industrial,63847,,,"University of Minnesota, Twin Cities, MN"
1173,13,1173,Manufacturing/industrial,13091,,,"University of Minnesota, Twin Cities, MN"
1174,13,1174,Other,27648,,,"University of Minnesota, Twin Cities, MN"
1175,13,1175,Manufacturing/industrial,81372,,,"University of Minnesota, Twin Cities, MN"
1176,13,1176,Education,142672,,,"University of Minnesota, Twin Cities, MN"
1177,13,1177,Office,20444,,,"University of Minnesota, Twin Cities, MN"
1178,13,1178,Education,133072,,,"University of Minnesota, Twin Cities, MN"
1179,13,1179,Entertainment/public assembly,143228,,,"University of Minnesota, Twin Cities, MN"
1180,13,1180,Education,95182,,,"University of Minnesota, Twin Cities, MN"
1181,13,1181,Education,60606,,,"University of Minnesota, Twin Cities, MN"
1182,13,1182,Warehouse/storage,66585,,,"University of Minnesota, Twin Cities, MN"
1183,13,1183,Entertainment/public assembly,166856,,,"University of Minnesota, Twin Cities, MN"
1184,13,1184,Lodging/residential,74584,,,"University of Minnesota, Twin Cities, MN"
1185,13,1185,Office,129532,,,"University of Minnesota, Twin Cities, MN"
1186,13,1186,Lodging/residential,157070,,,"University of Minnesota, Twin Cities, MN"
1187,13,1187,Office,121714,,,"University of Minnesota, Twin Cities, MN"
1188,13,1188,Office,37096,,,"University of Minnesota, Twin Cities, MN"
1189,13,1189,Office,98212,,,"University of Minnesota, Twin Cities, MN"
1190,13,1190,Office,39807,,,"University of Minnesota, Twin Cities, MN"
1191,13,1191,Education,192152,,,"University of Minnesota, Twin Cities, MN"
1192,13,1192,Office,43587,,,"University of Minnesota, Twin Cities, MN"
1193,13,1193,Office,106511,,,"University of Minnesota, Twin Cities, MN"
1194,13,1194,Office,35829,,,"University of Minnesota, Twin Cities, MN"
1195,13,1195,Office,16472,,,"University of Minnesota, Twin Cities, MN"
1196,13,1196,Entertainment/public assembly,57201,,,"University of Minnesota, Twin Cities, MN"
1197,13,1197,Services,50552,,,"University of Minnesota, Twin Cities, MN"
1198,13,1198,Education,85164,,,"University of Minnesota, Twin Cities, MN"
1199,13,1199,Warehouse/storage,10559,,,"University of Minnesota, Twin Cities, MN"
1200,13,1200,Entertainment/public assembly,545351,,,"University of Minnesota, Twin Cities, MN"
1201,13,1201,Education,73597,,,"University of Minnesota, Twin Cities, MN"
1202,13,1202,Office,16805,,,"University of Minnesota, Twin Cities, MN"
1203,13,1203,Lodging/residential,138602,,,"University of Minnesota, Twin Cities, MN"
1204,13,1204,Office,38382,,,"University of Minnesota, Twin Cities, MN"
1205,13,1205,Parking,178270,,,"University of Minnesota, Twin Cities, MN"
1206,13,1206,Office,99946,,,"University of Minnesota, Twin Cities, MN"
1207,13,1207,Healthcare,74443,,,"University of Minnesota, Twin Cities, MN"
1208,13,1208,Healthcare,121585,,,"University of Minnesota, Twin Cities, MN"
1209,13,1209,Healthcare,115788,,,"University of Minnesota, Twin Cities, MN"
1210,13,1210,Office,92500,,,"University of Minnesota, Twin Cities, MN"
1211,13,1211,Office,94988,,,"University of Minnesota, Twin Cities, MN"
1212,13,1212,Public services,237518,,,"University of Minnesota, Twin Cities, MN"
1213,13,1213,Warehouse/storage,39464,,,"University of Minnesota, Twin Cities, MN"
1214,13,1214,Office,195437,,,"University of Minnesota, Twin Cities, MN"
1215,13,1215,Parking,100328,,,"University of Minnesota, Twin Cities, MN"
1216,13,1216,Office,15269,,,"University of Minnesota, Twin Cities, MN"
1217,13,1217,Education,73044,,,"University of Minnesota, Twin Cities, MN"
1218,13,1218,Entertainment/public assembly,268480,,,"University of Minnesota, Twin Cities, MN"
1219,13,1219,Office,91316,,,"University of Minnesota, Twin Cities, MN"
1220,13,1220,Public services,381221,,,"University of Minnesota, Twin Cities, MN"
1221,13,1221,Office,29062,,,"University of Minnesota, Twin Cities, MN"
1222,13,1222,Lodging/residential,187174,,,"University of Minnesota, Twin Cities, MN"
1223,14,1223,Office,52141,,,"Charlottesville, VA"
1224,14,1224,Office,23481,,,"Charlottesville, VA"
1225,14,1225,Office,122746,,,"Charlottesville, VA"
1226,14,1226,Education,27995,,,"Charlottesville, VA"
1227,14,1227,Education,76903,,,"Charlottesville, VA"
1228,14,1228,Office,162549,,,"Charlottesville, VA"
1229,14,1229,Office,27646,,,"Charlottesville, VA"
1230,14,1230,Office,22524,,,"Charlottesville, VA"
1231,14,1231,Education,13220,,,"Charlottesville, VA"
1232,14,1232,Education,181328,,,"Charlottesville, VA"
1233,14,1233,Education,43143,,,"Charlottesville, VA"
1234,14,1234,Education,46037,,,"Charlottesville, VA"
1235,14,1235,Public services,278369,,,"Charlottesville, VA"
1236,14,1236,Office,61756,,,"Charlottesville, VA"
1237,14,1237,Office,42755,,,"Charlottesville, VA"
1238,14,1238,Office,129707,,,"Charlottesville, VA"
1239,14,1239,Office,31300,,,"Charlottesville, VA"
1240,14,1240,Public services,73277,,,"Charlottesville, VA"
1241,14,1241,Healthcare,194188,,,"Charlottesville, VA"
1242,14,1242,Office,23871,,,"Charlottesville, VA"
1243,14,1243,Healthcare,237704,,,"Charlottesville, VA"
1244,14,1244,Public services,95526,,,"Charlottesville, VA"
1245,14,1245,Healthcare,35354,,,"Charlottesville, VA"
1246,14,1246,Office,50327,,,"Charlottesville, VA"
1247,14,1247,Food sales and service,69876,,,"Charlottesville, VA"
1248,14,1248,Office,78002,,,"Charlottesville, VA"
1249,14,1249,Office,159384,,,"Charlottesville, VA"
1250,14,1250,Education,232139,,,"Charlottesville, VA"
1251,14,1251,Education,104604,,,"Charlottesville, VA"
1252,14,1252,Education,116249,,,"Charlottesville, VA"
1253,14,1253,Education,134748,,,"Charlottesville, VA"
1254,14,1254,Education,24979,,,"Charlottesville, VA"
1255,14,1255,Office,23702,,,"Charlottesville, VA"
1256,14,1256,Office,37917,,,"Charlottesville, VA"
1257,14,1257,Office,61274,,,"Charlottesville, VA"
1258,14,1258,Education,273234,,,"Charlottesville, VA"
1259,14,1259,Education,71088,,,"Charlottesville, VA"
1260,14,1260,Office,86455,,,"Charlottesville, VA"
1261,14,1261,Office,42942,,,"Charlottesville, VA"
1262,14,1262,Office,65000,,,"Charlottesville, VA"
1263,14,1263,Education,97838,,,"Charlottesville, VA"
1264,14,1264,Education,33012,,,"Charlottesville, VA"
1265,14,1265,Food sales and service,35605,,,"Charlottesville, VA"
1266,14,1266,Public services,13469,,,"Charlottesville, VA"
1267,14,1267,Education,138977,,,"Charlottesville, VA"
1268,14,1268,Office,43007,,,"Charlottesville, VA"
1269,14,1269,Healthcare,56388,,,"Charlottesville, VA"
1270,14,1270,Entertainment/public assembly,18551,,,"Charlottesville, VA"
1271,14,1271,Public services,20540,,,"Charlottesville, VA"
1272,14,1272,Public services,247471,,,"Charlottesville, VA"
1273,14,1273,Office,104089,,,"Charlottesville, VA"
1274,14,1274,Office,17077,,,"Charlottesville, VA"
1275,14,1275,Office,114166,,,"Charlottesville, VA"
1276,14,1276,Office,53860,,,"Charlottesville, VA"
1277,14,1277,Office,45240,,,"Charlottesville, VA"
1278,14,1278,Education,79949,,,"Charlottesville, VA"
1279,14,1279,Office,64743,,,"Charlottesville, VA"
1280,14,1280,Lodging/residential,79900,,,"Charlottesville, VA"
1281,14,1281,Office,103138,,,"Charlottesville, VA"
1282,14,1282,Healthcare,12500,,,"Charlottesville, VA"
1283,14,1283,Public services,76537,,,"Charlottesville, VA"
1284,14,1284,Education,442438,,,"Charlottesville, VA"
1285,14,1285,Healthcare,130067,,,"Charlottesville, VA"
1286,14,1286,Healthcare,205472,,,"Charlottesville, VA"
1287,14,1287,Education,60582,,,"Charlottesville, VA"
1288,14,1288,Education,164206,,,"Charlottesville, VA"
1289,14,1289,Education,194441,,,"Charlottesville, VA"
1290,14,1290,Education,200442,,,"Charlottesville, VA"
1291,14,1291,Office,237546,,,"Charlottesville, VA"
1292,14,1292,Office,58196,,,"Charlottesville, VA"
1293,14,1293,Office,51471,,,"Charlottesville, VA"
1294,14,1294,Office,15649,,,"Charlottesville, VA"
1295,14,1295,Office,115676,,,"Charlottesville, VA"
1296,14,1296,Office,8836,,,"Charlottesville, VA"
1297,14,1297,Office,21469,,,"Charlottesville, VA"
1298,14,1298,Education,171084,,,"Charlottesville, VA"
1299,14,1299,Education,25401,,,"Charlottesville, VA"
1300,14,1300,Healthcare,25609,,,"Charlottesville, VA"
1301,14,1301,Education,62242,,,"Charlottesville, VA"
1302,14,1302,Office,90411,,,"Charlottesville, VA"
1303,14,1303,Healthcare,200000,,,"Charlottesville, VA"
1304,14,1304,Office,91363,,,"Charlottesville, VA"
1305,14,1305,Lodging/residential,37803,,,"Charlottesville, VA"
1306,14,1306,Lodging/residential,54172,,,"Charlottesville, VA"
1307,14,1307,Lodging/residential,66013,,,"Charlottesville, VA"
1308,14,1308,Lodging/residential,62279,,,"Charlottesville, VA"
1309,14,1309,Lodging/residential,58041,,,"Charlottesville, VA"
1310,14,1310,Lodging/residential,57274,,,"Charlottesville, VA"
